subject,file,region,block,direction,n_cells_available,n_cells_equalized,fit_status,midpoint_usable,low,amplitude,midpoint,scale,r_squared,constant_aic,sigmoid_aic,delta_aic_sigmoid_minus_constant,early_five_mean,late_five_mean,late_minus_early,early_identity_null_q95,early_identity_null_p,early_spatial_null_q95,early_spatial_null_p,monotonic_trend_rho,monotonic_trend_p,n_scores
M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,RSC,1,LtoR,31,27,detectable_transition,True,0.09652429916537394,0.1150728014374854,16.861430601817162,4.71010504185393,0.526628255959477,-227.30959074335743,-251.22456158199685,-23.91497083863942,0.09987834522825252,0.20184941889861982,0.1019710736703673,0.059387106101705785,0.004975124378109453,0.04783632545317785,0.004975124378109453,0.7354596622889307,0.004975124378109453,40
M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,RSC,1,RtoL,31,27,unresolved_nonmonotonic_or_weak,False,-0.22141652109594318,0.711364160075278,1.000000000001534,29.599119743022626,0.5458656746139282,-196.93814139749824,-222.51263154979898,-25.57449015230074,0.13361619934042734,0.3150256858246028,0.18140948648417543,0.0688639708027082,0.004975124378109453,0.05931771990517577,0.004975124378109453,0.7348968105065667,0.004975124378109453,40
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,67,28,present_from_first_observed_traversals,False,0.006021435194995899,0.40313009709800385,1.4101389481428457,0.5000000000016729,0.4046384170921321,-324.06146191547106,-348.1394705429768,-24.078008627505767,0.3343699494845373,0.4294290092091703,0.09505905972463302,0.18367969945289056,0.004975124378109453,0.10570648015233586,0.004975124378109453,-0.10061829031960381,0.7611940298507462,58
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,67,28,detectable_transition,True,0.06247939010287993,0.42577700576027167,2.5616571493376767,7.178897284934886,0.6768992373969903,-292.89600902699493,-352.423889688335,-59.52788066134008,0.3040907179478098,0.49561803932852244,0.19152732138071266,0.10149457785107914,0.004975124378109453,0.17115923782214518,0.014925373134328358,0.6269956012181243,0.004975124378109453,58
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,28,28,present_from_first_observed_traversals,False,0.08723513949842612,0.03354545198341779,25.378402833255862,0.500000000735053,0.07560610845990501,-325.6977920423337,-324.25757854290094,1.4402134994327298,0.1046710333330362,0.0489722487515996,-0.05569878458143661,0.05500461266584518,0.004975124378109453,0.06747640602291463,0.009950248756218905,0.13691593097296134,0.15422885572139303,58
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,RtoL,28,28,present_from_first_observed_traversals,False,0.22930311538041373,0.050961112735124714,30.94823462392249,0.5000018271024105,0.14826547422084224,-315.1831523298274,-318.4910149595706,-3.3078626297431697,0.2295243394642752,0.27076289886182003,0.04123855939754484,0.10632944728911486,0.004975124378109453,0.09688929375868152,0.004975124378109453,0.2769386939001508,0.01990049751243781,58
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,RSC,1,LtoR,36,28,present_from_first_observed_traversals,False,-0.08641354779698701,0.23952567292648638,1.0000000000000002,3.7095268915213233,0.3318991290823292,-355.23065111247917,-372.6229856361877,-17.39233452370854,0.06583339891285855,0.11696018951482841,0.051126790601969854,0.05107514259160752,0.004975124378109453,0.05034932761145921,0.014925373134328358,0.4238518564089945,0.004975124378109453,58
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,RSC,1,RtoL,36,28,present_from_first_observed_traversals,False,0.10516212938348764,0.1149537819661336,41.3521563975683,29.999999999999996,0.12789110933740588,-367.1364804275568,-369.07325774642084,-1.9367773188640172,0.11692803828534445,0.1801978594391655,0.06326982115382104,0.07887495413568607,0.009950248756218905,0.0385777510087869,0.004975124378109453,0.32523301239656716,0.009950248756218905,58
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,CA1,1,LtoR,63,7,unresolved_nonmonotonic_or_weak,False,0.02458663146090506,0.06637100984375714,1.0000000000000044,11.776880644014508,0.04459873735992548,-224.43734027198803,-220.0797991039896,4.357541167998448,0.040456325832817004,0.08709343342896061,0.04663710759614361,0.10561261922776922,0.20398009950248755,0.1329617728056753,0.2736318407960199,0.23886743886743886,0.07960199004975124,36
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,CA1,1,RtoL,63,7,unresolved_nonmonotonic_or_weak,False,0.07087394169431926,0.2215141727492119,34.99999998185866,13.18391127193049,0.40121551304718983,-214.11033519477388,-226.06020887303796,-11.949873678264083,0.08778066480111751,0.16806593278998166,0.08028526798886415,0.12991171635680798,0.09950248756218906,0.16495764902849241,0.12437810945273632,0.638655462184874,0.004975124378109453,35
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,CA3,1,LtoR,18,7,detectable_transition,True,-0.02212782918214742,0.18713995387517887,5.116132857999333,4.090561705228091,0.24598148851576673,-177.07756236825793,-181.24174333673434,-4.1641809684764155,0.0351043497333576,0.12618528354355044,0.09108093381019283,0.08496488245193333,0.27860696517412936,0.07672433160864878,0.21890547263681592,0.40772200772200773,0.014925373134328358,36
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,CA3,1,RtoL,18,7,unresolved_nonmonotonic_or_weak,False,0.07389140864410938,0.0915986473817626,24.212398609792263,0.5000000000044561,0.24307748722643074,-171.4236933668233,-175.17099707692265,-3.747303710099345,0.07352412882233399,0.16147586497138833,0.08795173614905434,0.1478618118353437,0.10945273631840796,0.16011897024275007,0.14925373134328357,0.296078431372549,0.029850746268656716,35
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,RSC,1,LtoR,7,7,present_from_first_observed_traversals,False,0.0649196766663735,3.2829900282133935e-17,35.989581290448,27.249690218433415,-1.5543122344752192e-15,-174.3225722897791,-168.32257228977906,6.000000000000028,0.10842913268107787,0.04789243025362687,-0.060536702427451,0.07600511626716572,0.009950248756218905,0.07179563580468105,0.004975124378109453,0.03912483912483913,0.4577114427860697,36
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,RSC,1,RtoL,7,7,unresolved_nonmonotonic_or_weak,False,0.04093566313702204,0.15709206464224368,6.885266243000706,0.5000000000042529,0.2979473698396402,-155.31311022664616,-161.69425193763183,-6.381141710985673,0.04999843421336746,0.11456018139475799,0.06456174718139053,0.09692895539059576,0.39303482587064675,0.0908464387348551,0.208955223880597,0.12913165266106444,0.16417910447761194,35
M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,CA1,1,LtoR,173,37,unresolved_nonmonotonic_or_weak,False,-0.12641784333438286,0.373762858654911,1.0000000000000002,10.584313097262926,0.8042085089692501,-301.6354986794995,-383.69356907277,-82.0580703932705,0.06423991164647946,0.2456871275033934,0.18144721585691392,0.05094356518330012,0.014925373134328358,0.04157383448515153,0.004975124378109453,0.8627787307032588,0.004975124378109453,54
M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,CA1,1,RtoL,173,37,detectable_transition,True,0.036245816110194035,0.15322967421820147,11.439570072809236,9.470032113627509,0.6967947034994713,-337.3702437726041,-395.81088223425326,-58.440638461649144,0.07381096410559927,0.18316283248553655,0.10935186837993728,0.04694693512371087,0.014925373134328358,0.046346763318560996,0.009950248756218905,0.7850200114351056,0.004975124378109453,54
M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,CA3,1,LtoR,37,37,unresolved_nonmonotonic_or_weak,False,-0.0962599205185074,0.248978938900311,1.0000000004660143,15.055606960617474,0.40716925900966594,-310.984676398212,-333.21837924818954,-22.233702849977533,0.035029141490909334,0.15309947498300366,0.11807033349209434,0.042325017397245264,0.12935323383084577,0.027843763880824338,0.01990049751243781,0.6284352963598245,0.004975124378109453,54
M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,CA3,1,RtoL,37,37,detectable_transition,True,0.09541532722270295,0.16361353124974,31.161718754373442,1.8625638218196583,0.7281067267789093,-260.4136518166348,-324.7403178643409,-64.32666604770611,0.0763601706256708,0.22487462751494336,0.14851445688927256,0.06562721495430617,0.024875621890547265,0.048706523842336646,0.004975124378109453,0.7813607775871926,0.004975124378109453,54
M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,RSC,1,LtoR,54,37,unresolved_nonmonotonic_or_weak,False,0.026850004033030193,0.053380727857662125,22.486457264370895,0.7796484299073065,0.3347503025954254,-335.4621884093303,-351.4722009044748,-16.010012495144508,0.03124341683779826,0.0975398763315792,0.06629645949378095,0.04091597805455238,0.12437810945273632,0.02684997034477028,0.03482587064676617,0.5338288545835714,0.004975124378109453,54
M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,RSC,1,RtoL,54,37,unresolved_nonmonotonic_or_weak,False,-0.03275891365553037,0.09497764819207555,1.3855881530633594,4.755631386648667,0.12999777804281432,-363.3269132544782,-364.84692697607977,-1.5200137216015719,0.020421975185627734,0.05378276147428138,0.033360786288653646,0.043936990943224126,0.48756218905472637,0.022315430660011213,0.07462686567164178,0.2757766342672003,0.014925373134328358,54
M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,156,31,present_from_first_observed_traversals,False,0.24132412335259026,0.05449392219673973,18.868406999630007,0.6334876486046794,0.3113127753547169,-299.8453068587485,-312.1207421201672,-12.27543526141875,0.22605492305998537,0.2545388662019475,0.02848394314196212,0.07776336824231876,0.004975124378109453,0.10516434665677789,0.004975124378109453,0.3792857142857142,0.009950248756218905,49
M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,156,31,present_from_first_observed_traversals,False,0.09411388795789086,0.12789375662438562,1.0000000000000002,1.3930501431768145,0.13633766986800988,-340.25025228140305,-341.43234928198996,-1.1820970005869071,0.19536390605432222,0.2229960826905752,0.027632176636252975,0.0781186522119056,0.004975124378109453,0.09037573155056842,0.004975124378109453,0.2443877551020408,0.024875621890547265,49
M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,31,31,present_from_first_observed_traversals,False,0.14840645723254353,2.249923929303665e-12,48.99999999319623,29.999999999999996,-1.269651050961329e-12,-308.07566766683016,-302.0756676667679,6.0000000000622435,0.17012388036091936,0.11217069660317622,-0.05795318375774314,0.0713891456801656,0.004975124378109453,0.05815156954369486,0.004975124378109453,-0.08785714285714286,0.6915422885572139,49
M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,RtoL,31,31,present_from_first_observed_traversals,False,0.20111149754825894,0.11514741947303755,3.3881811880995194,0.5000000147309676,0.29616496939874914,-301.79671341737827,-313.00606622637855,-11.20935280900028,0.2578926544483878,0.2840458186184313,0.026153164170043486,0.09534841814047605,0.004975124378109453,0.08753864954047405,0.004975124378109453,-0.10010204081632652,0.7960199004975125,49
M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,RSC,1,LtoR,60,31,present_from_first_observed_traversals,False,0.06952317151697963,0.036381384336009515,18.862638145824814,0.500000000001718,0.2477980462846714,-327.6695093298123,-335.6222806749155,-7.952771345103201,0.05950496408969792,0.08226617100797334,0.02276120691827542,0.04983288542887983,0.029850746268656716,0.03989790520317146,0.01990049751243781,0.3441836734693877,0.014925373134328358,49
M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,RSC,1,RtoL,60,31,present_from_first_observed_traversals,False,0.0984239828623695,8.899227435873197e-14,1.000043022402001,29.99999742271603,-1.4588330543574557e-13,-347.5973470141465,-341.5973470141394,6.000000000007105,0.09411024753121999,0.07016381359001654,-0.02394643394120345,0.04763384669187668,0.004975124378109453,0.04466413137720948,0.004975124378109453,-0.22316326530612243,0.9502487562189055,49
M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,CA1,1,LtoR,91,39,detectable_transition,True,0.11853888473081912,0.37076069269652384,25.068312665493874,7.368524955102354,0.9434099765325438,-182.75818587633512,-300.2508565211468,-117.49267064481165,0.12639985687498817,0.4380129909547641,0.3116131340797759,0.06358056294131521,0.004975124378109453,0.06634639547904986,0.009950248756218905,0.9627000906070673,0.004975124378109453,43
M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,CA1,1,RtoL,91,39,unresolved_nonmonotonic_or_weak,False,-0.5796381447236819,1.3932336364908784,1.0000000000000002,24.988300721165075,0.8931750356253845,-162.629420858871,-255.0382206204534,-92.4087997615824,0.1477338084205929,0.5925623571867187,0.44482854876612576,0.07327230385634385,0.004975124378109453,0.07256944676624909,0.004975124378109453,0.9482734319943623,0.004975124378109453,44
M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,CA3,1,LtoR,39,39,detectable_transition,True,0.06617142046004335,0.31195936410255165,25.803912933240657,4.555575789558066,0.7912395024382944,-172.93950799086343,-234.30191602904034,-61.36240803817691,0.06111071402025221,0.38735221180944307,0.32624149778919087,0.07370049813549553,0.15422885572139303,0.04633797379873536,0.009950248756218905,0.8612201751736636,0.004975124378109453,43
M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,CA3,1,RtoL,39,39,detectable_transition,True,-0.01970076640792417,0.39835418515996557,5.8216239278355575,3.0717945536234272,0.7568759362110283,-194.01647343588877,-250.24054371156546,-56.224070275676695,0.10243763522342006,0.41102835648366787,0.3085907212602478,0.06594434530197699,0.009950248756218905,0.11428548423906262,0.07462686567164178,0.6747004933051445,0.004975124378109453,44
M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,RSC,1,LtoR,61,39,unresolved_nonmonotonic_or_weak,False,-0.30512611562913067,0.7717348206479548,1.000000000000478,22.903925466925056,0.8543568739424594,-204.24466857663103,-281.08829621657577,-76.84362763994474,0.09195748465320981,0.35078618995546185,0.25882870530225205,0.06345696762560835,0.004975124378109453,0.033657024705483665,0.004975124378109453,0.9217758985200845,0.004975124378109453,43
M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,RSC,1,RtoL,61,39,unresolved_nonmonotonic_or_weak,False,-0.1798343028667476,0.710324194822497,1.0000000000003033,16.05807118859372,0.666733748998272,-188.71405796354966,-231.0618544238457,-42.347796460296024,0.19462226315055656,0.513744595884295,0.31912233273373847,0.07505407351461175,0.004975124378109453,0.05666289410151725,0.004975124378109453,0.8035236081747709,0.004975124378109453,44
M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,CA1,1,LtoR,88,42,detectable_transition,True,0.12548535654173038,0.17118843234885736,28.798740828640042,0.5735338792716043,0.6742727701475648,-199.61095793809443,-241.84384148054866,-42.23288354245423,0.09884066112513333,0.28329999542988527,0.18445933430475192,0.061969481715041894,0.004975124378109453,0.06055169785074156,0.004975124378109453,0.7603443068559348,0.004975124378109453,43
M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,CA1,1,RtoL,88,42,unresolved_nonmonotonic_or_weak,False,0.08069935311429235,0.6909143646177066,45.99999999999975,17.478257730846636,0.6259621907778485,-198.52527794658204,-237.7616040016005,-39.23632605501845,0.11617924166019285,0.3737071644813603,0.2575279228211675,0.052828992951132026,0.004975124378109453,0.0532295458491486,0.004975124378109453,0.7541782300339192,0.004975124378109453,46
M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,CA3,1,LtoR,42,42,unresolved_nonmonotonic_or_weak,False,-0.29332786261242944,0.6140906200460644,1.0000000000000002,10.40872989663359,0.6653302279539286,-188.71895125187817,-229.78722375391652,-41.068272502038354,0.012239540400477963,0.3018083813868334,0.28956884098635544,0.06735195105210705,0.9353233830845771,0.039262021762330485,0.2736318407960199,0.7816369676834793,0.004975124378109453,43
M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,CA3,1,RtoL,42,42,detectable_transition,True,0.02555470733279129,0.20135810642952756,23.734299531860387,4.775436952917941,0.66473112771457,-214.59912388372635,-258.8689572844991,-44.26983340077277,0.036039069966460086,0.19223087419973794,0.15619180423327786,0.038617066261989505,0.06467661691542288,0.07324015386219446,0.2736318407960199,0.7975948196114709,0.004975124378109453,46
M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,RSC,1,LtoR,51,42,present_from_first_observed_traversals,False,0.15712039643744583,0.09848745441548427,29.31085338404366,2.4393182316499304,0.5013574356314373,-245.2292763710844,-269.1515033531698,-23.92222698208539,0.15146204549142622,0.24158171041558224,0.09011966492415602,0.07840293986853897,0.004975124378109453,0.02966432756028932,0.004975124378109453,0.6090305043793416,0.004975124378109453,43
M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,RSC,1,RtoL,51,42,unresolved_nonmonotonic_or_weak,False,-0.11930386986038782,0.43178845309482267,1.0000000000000409,21.04836647442483,0.45441677460521057,-235.02024957611513,-256.8916458119206,-21.87139623580549,0.11087310321848069,0.24843686478404484,0.13756376156556416,0.05127438564499328,0.004975124378109453,0.024896320121423083,0.004975124378109453,0.7086648165279062,0.004975124378109453,46
M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,CA1,1,LtoR,133,51,unresolved_nonmonotonic_or_weak,False,-0.057464833096894326,0.682533732927194,41.9998869640032,28.023406932647813,0.7305878380117204,-216.04109860300602,-265.1246391976994,-49.0835405946934,0.07482965357998547,0.26317815379250786,0.1883485002125224,0.07394419424770322,0.05472636815920398,0.05577537443784393,0.009950248756218905,0.860303054857791,0.004975124378109453,42
M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,CA1,1,RtoL,133,51,detectable_transition,True,0.07046555592071957,0.301577855890243,26.56297119936716,9.277478836024313,0.7015129729674183,-198.0643831307095,-242.84359305080326,-44.77920992009376,0.08117632696410607,0.30648866740249203,0.22531234043838597,0.05252267573734491,0.014925373134328358,0.05842849500669232,0.029850746268656716,0.8428004213596954,0.004975124378109453,42
M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,CA3,1,LtoR,51,51,unresolved_nonmonotonic_or_weak,False,-0.10036177278705315,0.5231588447283644,1.0000000000000029,21.6639804880713,0.6201816376737538,-216.98135157559395,-251.63996122104476,-34.65860964545081,0.16278109893951925,0.3333698819273575,0.17058878298783825,0.06148732312875637,0.004975124378109453,0.061775795668345054,0.004975124378109453,0.7834859411717041,0.004975124378109453,42
M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,CA3,1,RtoL,51,51,detectable_transition,True,0.05759195519693897,0.23616381315855084,19.258921334058087,8.844562526492139,0.7511593901232652,-216.464316756347,-268.88391051163774,-52.41959375529075,0.09116100493379296,0.2720437169571325,0.1808827120233395,0.0639622906490715,0.004975124378109453,0.04835708954837184,0.004975124378109453,0.864678713232315,0.004975124378109453,42
M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,RSC,1,LtoR,70,51,present_from_first_observed_traversals,False,0.10598788999225539,0.07650090143695733,6.409711310770714,0.5000000000000001,0.3341527175198664,-260.95789622028263,-272.0390837137931,-11.08118749351047,0.10690478526087903,0.19216545427847628,0.08526066901759725,0.06410046748929045,0.004975124378109453,0.027266728659768365,0.004975124378109453,0.4005348026902196,0.009950248756218905,42
M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,RSC,1,RtoL,70,51,present_from_first_observed_traversals,False,0.16546729874616742,0.08627004994335552,25.40900337526973,6.248015268233185,0.25201426111643455,-240.3860302150887,-246.5816276229187,-6.195597407829979,0.13925711967558915,0.23379173573562415,0.09453461606003499,0.05825189786369778,0.004975124378109453,0.040758226329741264,0.004975124378109453,0.5737784620371121,0.004975124378109453,42
M05,sub-M05_ses-20240729T100000_behavior+ecephys.nwb,CA1,1,LtoR,72,72,present_from_first_observed_traversals,False,0.1288568148625379,0.08521046935184098,22.463854567276307,1.5611202022466073,0.48335033203991784,-278.9278352660853,-305.28695795711553,-26.359122691030223,0.13929024068623938,0.1984031990086393,0.05911295832239993,0.062255741543131696,0.004975124378109453,0.03312975836601092,0.004975124378109453,0.6043877551020407,0.004975124378109453,49
M05,sub-M05_ses-20240729T100000_behavior+ecephys.nwb,CA1,1,RtoL,72,72,unresolved_nonmonotonic_or_weak,False,-0.02778490420621356,0.23489400209501562,1.0000000000000007,10.121563687967368,0.47902750305280184,-297.88801727941205,-323.8388606313743,-25.95084335196225,0.10788866682309042,0.17912240062281065,0.07123373379972023,0.11512316065159373,0.15422885572139303,0.040798100017470515,0.009950248756218905,0.6083673469387755,0.004975124378109453,49
M05,sub-M05_ses-20240729T100000_behavior+ecephys.nwb,CA3,1,LtoR,128,72,present_from_first_observed_traversals,False,0.10053846075956543,0.0489941485661458,24.24533049960792,0.5000000000000001,0.3910986098081467,-317.59131310159796,-335.9001614188516,-18.30884831725365,0.08007648059003215,0.14945153676265005,0.0693750561726179,0.043495519608116255,0.004975124378109453,0.03893297655252716,0.004975124378109453,0.5870408163265306,0.004975124378109453,49
M05,sub-M05_ses-20240729T100000_behavior+ecephys.nwb,CA3,1,RtoL,128,72,present_from_first_observed_traversals,False,0.10806875343409697,0.011380664350237359,26.085648463567715,1.7207129183661038,0.029572045540109282,-339.4529110268144,-334.9237986429806,4.529112383833763,0.11421592724413154,0.10474954514086887,-0.009466382103262672,0.06912694312293365,0.004975124378109453,0.039940230100332215,0.004975124378109453,0.17479591836734695,0.12935323383084577,49
M05,sub-M05_ses-20240729T100000_behavior+ecephys.nwb,RSC,1,LtoR,100,72,present_from_first_observed_traversals,False,0.11667936839233886,0.0682115061055194,48.99999999998812,8.059770339452678,0.038621235878269045,-292.7383404587309,-288.6682942594892,4.070046199241688,0.1441613309850029,0.15129117224772703,0.007129841262724146,0.07703603173197639,0.004975124378109453,0.0277388077659954,0.004975124378109453,0.32275510204081626,0.009950248756218905,49
M05,sub-M05_ses-20240729T100000_behavior+ecephys.nwb,RSC,1,RtoL,100,72,unresolved_nonmonotonic_or_weak,False,0.11608108057731582,1.2022173066987514e-10,49.99999978648586,29.999999999999986,-2.497513307275767e-11,-307.5866434135999,-301.5866434123762,6.000000001223725,0.13852419914338726,0.09599632040098036,-0.042527878742406905,0.15225497779144959,0.05970149253731343,0.04521000827004763,0.004975124378109453,0.09408163265306121,0.26865671641791045,49
M05,sub-M05_ses-20240730T100000_behavior+ecephys.nwb,CA1,1,LtoR,44,44,detectable_transition,True,-0.04160041346735625,0.2930212917774179,6.903498865805673,4.775781446729375,0.6168686223227977,-185.62731711978313,-217.04303283239594,-31.41571571261281,0.052062576869848866,0.229975279349898,0.17791270248004915,0.028527787250638603,0.004975124378109453,0.03616622480425347,0.01990049751243781,0.6684210526315789,0.004975124378109453,39
M05,sub-M05_ses-20240730T100000_behavior+ecephys.nwb,CA1,1,RtoL,44,44,unresolved_nonmonotonic_or_weak,False,-0.12190917384242093,0.3704126006641841,1.0000000012203494,10.759024534143233,0.5821725221675965,-201.3296394899352,-228.49173272623796,-27.162093236302752,0.06363209411202489,0.23213175072912912,0.16849965661710423,0.06124495301298834,0.03980099502487562,0.045779664697630826,0.009950248756218905,0.7349819455082612,0.004975124378109453,38
