row_id,subject,file,block,direction,source,target,anatomical_direction,lag_same_direction_traversals,n_traversals_modeled,reduced_loocv_mse,full_loocv_mse,delta_mse_source_added,curve_circular_shift_p,n_unique_circular_shifts
29,M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,2,RtoL,CA1,RSC,forward,1,26,1.6416119983616184,1.7358220971953426,-0.09421009883372422,0.68,24
30,M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,2,RtoL,RSC,CA1,reverse,0,26,0.21035854883702765,0.1913604103222291,0.018998138514798535,0.08,24
31,M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,2,RtoL,RSC,CA1,reverse,1,26,0.21035854883702765,0.23960230924786471,-0.029243760410837066,0.84,24
32,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,0,21,0.17561484065261726,0.1913936280282161,-0.015778787375598846,0.6,19
33,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,1,21,0.17561484065261726,0.20227668397902332,-0.02666184332640606,0.85,19
34,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,0,21,0.9588891864916034,1.0452233607306787,-0.0863341742390753,0.65,19
35,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,1,21,0.9588891864916034,1.0292056732036865,-0.07031648671208313,0.5,19
36,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,0,21,1.4032733276671103,1.399539893931593,0.0037334337355172664,0.25,19
37,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,1,21,1.4032733276671103,1.2962466164947695,0.10702671117234086,0.2,19
38,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,0,21,0.17561484065261726,0.2003533454738318,-0.024738504821214535,0.65,19
39,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,1,21,0.17561484065261726,0.1842902572077847,-0.008675416555167431,0.4,19
40,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,0,20,0.23414626095199648,0.16436328478312817,0.0697829761688683,0.05263157894736842,18
41,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,1,20,0.23414626095199648,0.25365603522984465,-0.01950977427784817,0.42105263157894735,18
42,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,0,20,1.672820355176214,1.06178476049566,0.6110355946805539,0.05263157894736842,18
43,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,1,20,1.672820355176214,1.511885888133241,0.16093446704297287,0.3157894736842105,18
44,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,0,20,0.8861589237116567,0.853688163428501,0.032470760283155764,0.15789473684210525,18
45,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,1,20,0.8861589237116567,1.0111646140184207,-0.125005690306764,0.7368421052631579,18
46,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,0,20,0.23414626095199648,0.2775517969048452,-0.04340553595284874,0.8947368421052632,18
