row_id,subject,file,block,direction,source,target,anatomical_direction,lag_same_direction_traversals,n_traversals_modeled,reduced_loocv_mse,full_loocv_mse,delta_mse_source_added,curve_circular_shift_p,n_unique_circular_shifts
0,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,0,34,0.6223705854620641,0.6330957357355874,-0.010725150273523276,0.2727272727272727,32
1,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,1,34,0.6223705854620641,0.541176383941293,0.08119420152077117,0.06060606060606061,32
2,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,0,34,1.7044497586261975,1.7373203265537445,-0.032870567927546945,0.2727272727272727,32
3,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,1,34,1.7044497586261975,1.9006122738134845,-0.196162515187287,0.9090909090909091,32
4,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,0,34,1.046693005735747,0.9379716855733679,0.10872132016237923,0.030303030303030304,32
5,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,1,34,1.046693005735747,1.1199446114905887,-0.07325160575484158,0.6666666666666666,32
6,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,0,34,0.6223705854620641,0.575401267050754,0.046969318411310135,0.15151515151515152,32
7,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,1,34,0.6223705854620641,0.6587923878795633,-0.03642180241749915,0.5757575757575758,32
8,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,0,35,0.5984445281273584,0.6265276307450895,-0.02808310261773117,0.5,33
9,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,1,35,0.5984445281273584,0.6276124991379416,-0.029167971010583216,0.5,33
10,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,0,35,1.423539487264564,1.4859754685053421,-0.062435981240778204,0.5882352941176471,33
11,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,1,35,1.423539487264564,1.5227579939867286,-0.0992185067221647,0.8823529411764706,33
12,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,0,35,0.9483951690583037,0.9592073143813135,-0.01081214532300978,0.35294117647058826,33
13,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,1,35,0.9483951690583037,1.0068264017389703,-0.058431232680666634,0.6764705882352942,33
14,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,0,35,0.5984445281273584,0.581345817700991,0.017098710426367347,0.38235294117647056,33
15,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,1,35,0.5984445281273584,0.48101379529068394,0.11743073283667443,0.058823529411764705,33
16,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,0,39,1.1856259799445454,1.2305803158502984,-0.04495433590575293,0.631578947368421,37
17,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,1,39,1.1856259799445454,1.2222226489825316,-0.036596669037986196,0.5,37
18,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,0,39,0.8850507325861438,0.9108580705707799,-0.02580733798463619,0.5,37
19,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,1,39,0.8850507325861438,0.9499290795274659,-0.06487834694132211,0.8421052631578947,37
20,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,0,39,0.7035132020006482,0.6975121010012049,0.006001100999443287,0.13157894736842105,37
21,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,1,39,0.7035132020006482,0.6927345690371934,0.010778632963454715,0.10526315789473684,37
22,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,0,39,1.1856259799445454,1.209696152308821,-0.024070172364275555,0.39473684210526316,37
23,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,1,39,1.1856259799445454,1.3006116743482068,-0.11498569440366135,0.9210526315789473,37
24,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,0,39,1.1638611650606383,1.347583284781283,-0.18372211972064467,1.0,37
25,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,1,39,1.1638611650606383,1.2140506274409244,-0.0501894623802861,0.5789473684210527,37
26,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,0,39,1.6324118965846601,1.7432910798046795,-0.11087918322001933,0.9210526315789473,37
27,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,1,39,1.6324118965846601,1.7288539273726247,-0.09644203078796454,0.868421052631579,37
28,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,0,39,0.7544425514292582,0.8235252846222377,-0.06908273319297953,0.8947368421052632,37
29,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,1,39,0.7544425514292582,0.7710586272569113,-0.01661607582765312,0.23684210526315788,37
30,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,0,39,1.1638611650606383,1.2872349214089567,-0.12337375634831838,0.9473684210526315,37
31,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,1,39,1.1638611650606383,1.2135749387298196,-0.04971377366918128,0.5263157894736842,37
32,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,0,57,1.2512251123805833,1.3640654852544296,-0.1128403728738463,0.9821428571428571,55
33,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,1,57,1.2512251123805833,1.2829474309584434,-0.03172231857786012,0.7142857142857143,55
34,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,0,57,1.4625282081125384,1.4936567736749466,-0.031128565562408284,0.5178571428571429,55
35,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,1,57,1.4625282081125384,1.2540606401924346,0.2084675679201038,0.017857142857142856,55
36,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,0,57,0.8681755091022414,0.881504519398208,-0.013329010295966559,0.4642857142857143,55
37,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,1,57,0.8681755091022414,0.8928951150701948,-0.024719605967953417,0.6428571428571429,55
38,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,0,57,1.2512251123805833,1.2706772814500458,-0.019452169069462455,0.4107142857142857,55
39,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,1,57,1.2512251123805833,1.3154673128056096,-0.06424220042502626,0.9285714285714286,55
40,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,0,57,0.3866830914375651,0.38083637785839286,0.005846713579172214,0.10714285714285714,55
41,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,1,57,0.3866830914375651,0.4026526799442755,-0.01596958850671043,0.7857142857142857,55
42,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,0,57,1.2573620485476356,1.2336078933228671,0.023754155224768425,0.14285714285714285,55
43,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,1,57,1.2573620485476356,1.301503818088001,-0.044141769540365416,0.8571428571428571,55
44,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,0,57,1.2228064060064903,1.2135912517318608,0.009215154274629489,0.14285714285714285,55
45,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,1,57,1.2228064060064903,1.1710185096102124,0.0517878963962779,0.05357142857142857,55
46,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,0,57,0.3866830914375651,0.3942771623062911,-0.007594070868726044,0.23214285714285715,55
47,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,1,57,0.3866830914375651,0.40180984351776855,-0.015126752080203476,0.7142857142857143,55
48,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,0,35,1.2211720942836592,1.2941868095272742,-0.07301471524361491,0.5588235294117647,33
49,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,1,35,1.2211720942836592,1.3333611110442567,-0.11218901676059745,0.9117647058823529,33
50,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,0,35,1.389852780781586,1.4658711256466577,-0.07601834486507175,0.4117647058823529,33
51,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,1,35,1.389852780781586,1.5333937940669524,-0.1435410132853665,0.8529411764705882,33
52,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,0,35,1.7589098441322928,1.8554290732633714,-0.09651922913107858,0.6764705882352942,33
53,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,1,35,1.7589098441322928,1.6252788479910127,0.13363099614128005,0.17647058823529413,33
54,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,0,35,1.2211720942836592,1.3246891955839912,-0.10351710130033198,0.8529411764705882,33
55,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,1,35,1.2211720942836592,0.8644984631778901,0.3566736311057691,0.029411764705882353,33
56,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,0,34,0.7703095294457494,0.7926967550127789,-0.022387225567029545,0.2727272727272727,32
57,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,1,34,0.7703095294457494,0.8111412298054124,-0.04083170035966299,0.48484848484848486,32
58,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,0,34,1.245491963300808,1.3507049454349866,-0.10521298213417873,0.9393939393939394,32
59,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,1,34,1.245491963300808,1.3233352570159331,-0.07784329371512522,0.7575757575757576,32
