row_id,subject,file,block,direction,source,target,anatomical_direction,lag_same_direction_traversals,n_traversals_modeled,reduced_loocv_mse,full_loocv_mse,delta_mse_source_added,curve_circular_shift_p,n_unique_circular_shifts
71,M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,1,53,0.2135620098204734,0.22001196819578353,-0.006449958375310122,0.46153846153846156,51
72,M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,0,53,0.44761020307582566,0.4446502123516741,0.00295999072415154,0.19230769230769232,51
73,M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,1,53,0.44761020307582566,0.47116639131074867,-0.023556188234923003,0.9230769230769231,51
74,M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,0,53,0.5104249561986056,0.4971857279481797,0.013239228250425894,0.28846153846153844,51
75,M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,1,53,0.5104249561986056,0.5008972387734678,0.009527717425137805,0.28846153846153844,51
76,M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,0,53,1.0609974005552392,1.0439655538634185,0.017031846691820673,0.07692307692307693,51
77,M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,1,53,1.0609974005552392,1.0582833260253888,0.0027140745298503965,0.1346153846153846,51
78,M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,0,53,0.44761020307582566,0.4380973049329541,0.00951289814287154,0.11538461538461539,51
79,M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,1,53,0.44761020307582566,0.4655077290814873,-0.017897526005661635,0.6538461538461539,51
80,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,0,48,0.6773399020700236,0.653967205879269,0.02337269619075455,0.10638297872340426,46
81,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,1,48,0.6773399020700236,0.7697072800347932,-0.09236737796476957,1.0,46
82,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,0,48,1.2656969567927447,1.2168895489047957,0.04880740788794902,0.1702127659574468,46
83,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,1,48,1.2656969567927447,1.3350170418051939,-0.06932008501244913,0.851063829787234,46
84,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,0,48,0.8582681131305462,0.8886217644659182,-0.030353651335372045,0.5319148936170213,46
