subject,file,region,block,direction,n_cells_available,n_cells_equalized,fit_status,midpoint_usable,low,amplitude,midpoint,scale,r_squared,constant_aic,sigmoid_aic,delta_aic_sigmoid_minus_constant,early_five_mean,late_five_mean,late_minus_early,early_identity_null_q95,early_identity_null_p,early_spatial_null_q95,early_spatial_null_p,monotonic_trend_rho,monotonic_trend_p,n_scores
M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,CA1,1,LtoR,142,21,unresolved_nonmonotonic_or_weak,False,-0.026451054185393476,0.3189818282371454,1.0000000000000002,3.9402331774058776,0.4598392872957696,-191.03557241946422,-206.59167228489596,-15.556099865431747,0.1625839978010568,0.3117378823258502,0.1491538845247934,0.11873769030860415,0.009950248756218905,0.08259154919233713,0.004975124378109453,0.5812324929971989,0.004975124378109453,35
M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,CA1,1,RtoL,142,21,unresolved_nonmonotonic_or_weak,False,0.014323702692293596,0.266381836816636,1.0000000000000002,9.122181760942766,0.520208669462801,-208.94740846075186,-229.3859523761279,-20.438543915376044,0.14772942716623394,0.282280985557802,0.13455155839156807,0.07525792611498838,0.014925373134328358,0.13391145851544556,0.03482587064676617,0.7145431145431147,0.004975124378109453,36
M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,CA3,1,LtoR,21,21,unresolved_nonmonotonic_or_weak,False,-0.2295657475244152,0.45485856643346567,1.0000000000002436,29.999999999999996,0.2824071357894221,-188.5373747780966,-194.15222670692305,-5.614851928826454,0.010697390113660984,0.11946860637849628,0.1087712162648353,0.04017938426350799,0.5174129353233831,0.04874807203909818,0.30845771144278605,0.4305322128851541,0.004975124378109453,35
M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,CA3,1,RtoL,21,21,unresolved_nonmonotonic_or_weak,False,0.05174461107196606,9.988160934822136e-08,35.999998804180606,29.999999538496354,-2.0974367131998406e-08,-187.3226964319657,-181.32269567688851,6.000000755077195,0.06145279565145514,0.08718194978015768,0.025729154128702546,0.07729536165696442,0.15920398009950248,0.05566927039026446,0.03482587064676617,-0.03500643500643501,0.5572139303482587,36
M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,RSC,1,LtoR,116,21,unresolved_nonmonotonic_or_weak,False,0.052414792488845736,0.11966135035940192,34.99999999999999,0.6439978172382026,0.10388078638187748,-237.9818253864617,-235.82068922452308,2.1611361619386287,0.041799901833472666,0.06340530360407018,0.021605401770597513,0.04867893511760605,0.0945273631840796,0.04873863382140073,0.0845771144278607,0.2873949579831933,0.04975124378109453,35
M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,RSC,1,RtoL,116,21,unresolved_nonmonotonic_or_weak,False,0.0163186127546214,0.04123261050539056,6.161516142193345,0.5000000000000036,0.3496669859066718,-266.4876589124258,-275.9774047573294,-9.48974584490361,0.017124129160322948,0.049196382137852844,0.0320722529775299,0.048000708427452646,0.3283582089552239,0.043636780003585125,0.26865671641791045,0.3935649935649936,0.024875621890547265,36
M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,CA1,1,LtoR,85,27,unresolved_nonmonotonic_or_weak,False,-0.01917256208176776,0.3131440355284976,1.7586996176090899,0.5000000000012005,0.38899488971742313,-210.47767881324532,-224.18367705501518,-13.705998241769862,0.21717993564534988,0.3176842281356004,0.1005042924902505,0.0799655273194828,0.004975124378109453,0.13501022996478995,0.004975124378109453,0.28480300187617263,0.03482587064676617,40
M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,CA1,1,RtoL,85,27,present_from_first_observed_traversals,False,0.28775230433012455,0.05518461222643032,11.481162342439244,0.5000000000008455,0.17922710787178475,-228.1341539443881,-230.03450719521166,-1.9003532508235708,0.30161498437786816,0.34426733289037487,0.04265234851250671,0.13539075194826827,0.004975124378109453,0.14123530794064673,0.004975124378109453,0.39530956848030024,0.009950248756218905,40
M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,CA3,1,LtoR,27,27,unresolved_nonmonotonic_or_weak,False,-0.4848133565738958,0.7905458843536423,1.0000000000000002,0.5690448399696918,0.43670485438901074,-184.96668513246664,-201.92474716795175,-16.958062035485113,0.1663581037827504,0.31409300446836985,0.14773490068561945,0.10329096682378235,0.004975124378109453,0.09376846950421562,0.004975124378109453,0.31031894934333965,0.029850746268656716,40
M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,CA3,1,RtoL,27,27,present_from_first_observed_traversals,False,-0.15026848337109247,0.40854453986606876,1.0000000000000056,0.500000000001744,0.1703355904486754,-201.13815529682125,-202.6075147286214,-1.469359431800143,0.22811254630606753,0.2373599212629134,0.009247374956845855,0.09895539460386509,0.004975124378109453,0.11792591735866222,0.004975124378109453,0.057410881801125704,0.4527363184079602,40
M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,RSC,1,LtoR,31,27,detectable_transition,True,-0.016895097573099975,0.2877125188705645,7.558625442007302,10.460927190977316,0.4708029531758172,-200.50947292761893,-219.96525001602203,-19.455777088403096,0.08991965056694348,0.2382832235741402,0.14836357300719671,0.04930947658168939,0.004975124378109453,0.05595046441870833,0.004975124378109453,0.6656660412757975,0.004975124378109453,40
M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,RSC,1,RtoL,31,27,detectable_transition,True,0.21966646779758878,0.16447349290660668,27.054231247662457,0.7027643097013274,0.5618111496900278,-182.61343886416478,-209.61765072174032,-27.00421185757554,0.153918419137889,0.35320813738238355,0.19928971824449454,0.07270513866877654,0.004975124378109453,0.0639075865576617,0.004975124378109453,0.6639774859287055,0.004975124378109453,40
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,67,28,present_from_first_observed_traversals,False,0.12792772643724132,0.3320055968191312,1.8233715469557827,0.5000000000000004,0.41915584805264305,-320.4437074056727,-345.95352975740246,-25.50982235172978,0.3762090527086219,0.4354915471299135,0.059282494421291576,0.1931576561810516,0.004975124378109453,0.12950241826996536,0.004975124378109453,-0.2080962195084438,0.9701492537313433,58
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,67,28,unresolved_nonmonotonic_or_weak,False,0.006508913929309274,0.553379150486469,1.0000000000000013,7.417220663281285,0.7029993392352842,-278.36013516924436,-342.77334826156795,-64.41321309232359,0.34348821465401297,0.539538486148411,0.19605027149439808,0.10875535191575218,0.004975124378109453,0.2013689698984445,0.01990049751243781,0.6316712295056753,0.004975124378109453,58
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,28,28,present_from_first_observed_traversals,False,0.0940509547611842,0.04601777592251061,25.196072732217484,0.5000000108545349,0.1202650981293788,-316.0651569352573,-317.4969674918265,-1.4318105565692463,0.0825491030762284,0.06991564008363513,-0.01263346299259327,0.06043048024867817,0.004975124378109453,0.0664518896473096,0.03482587064676617,0.2101879479528746,0.03980099502487562,58
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,RtoL,28,28,present_from_first_observed_traversals,False,0.24827508498837808,0.05663782180486417,30.889878527284075,0.500000611373935,0.16291922229711664,-308.38577717778514,-312.70019004132104,-4.3144128635358925,0.26844510328875965,0.2842072152498041,0.015762111961044434,0.11230687119294862,0.004975124378109453,0.10492230475653994,0.004975124378109453,0.29601033559937256,0.004975124378109453,58
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,RSC,1,LtoR,36,28,present_from_first_observed_traversals,False,-0.12844949692653637,0.32002092541991617,1.0000000000000002,3.1824346783598334,0.2998067227950141,-321.53688703737396,-336.20802159929895,-14.671134561924987,0.0897187335413517,0.12260316943793811,0.03288443589658642,0.05197447302848572,0.004975124378109453,0.05453678105089112,0.009950248756218905,0.41665384970315916,0.004975124378109453,58
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,RSC,1,RtoL,36,28,present_from_first_observed_traversals,False,0.02835406759715205,0.15513718963797973,1.0000000052504694,3.0117102845459782,0.12487137945323479,-356.83102823859457,-358.5673239325589,-1.7362956939643368,0.13272548703768297,0.19298880207949365,0.06026331504181068,0.08232568731314797,0.004975124378109453,0.04032514289803047,0.004975124378109453,0.15567996554800212,0.0945273631840796,58
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,CA1,1,LtoR,63,7,unresolved_nonmonotonic_or_weak,False,0.02441128364863897,0.05641835269014455,6.306484591798938,0.5000000014702631,0.18406371014986223,-219.97908180613473,-221.30216592242115,-1.3230841162864238,0.024646911043966335,0.09220084654912188,0.06755393550515554,0.1479256399721672,0.29850746268656714,0.15586451349991806,0.36318407960199006,0.35263835263835264,0.004975124378109453,36
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,CA1,1,RtoL,63,7,unresolved_nonmonotonic_or_weak,False,-0.04395175379273255,0.2007863047229617,1.0000000000000002,11.310966879711449,0.3104342926596737,-208.27417138632492,-215.28343650846284,-7.0092651221379185,0.06096676339096931,0.15817448779522522,0.0972077244042559,0.1269563912287852,0.1691542288557214,0.1845506768607768,0.18407960199004975,0.5624649859943978,0.004975124378109453,35
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,CA3,1,LtoR,18,7,detectable_transition,True,0.01441071996148937,0.1746095846144588,9.471657056557342,3.3932064717132064,0.24586804374643456,-155.223495496078,-159.38226054380775,-4.158765047729759,0.012721226359209858,0.18779796927281145,0.1750767429136016,0.06138334964839017,0.4527363184079602,0.1064146006892366,0.43781094527363185,0.4625482625482626,0.004975124378109453,36
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,CA3,1,RtoL,18,7,unresolved_nonmonotonic_or_weak,False,-0.01872433268378021,0.35957675236540104,34.99999999999999,26.428013760761793,0.10754188240379114,-164.03425489239154,-162.01640416462982,2.0178507277617257,0.04457388631818619,0.15350750421962595,0.10893361790143975,0.1914226406091698,0.1691542288557214,0.15256708949698777,0.2537313432835821,0.2896358543417367,0.029850746268656716,35
