subject,file,region,block,direction,n_cells_available,n_cells_equalized,fit_status,midpoint_usable,low,amplitude,midpoint,scale,r_squared,constant_aic,sigmoid_aic,delta_aic_sigmoid_minus_constant,early_five_mean,late_five_mean,late_minus_early,early_identity_null_q95,early_identity_null_p,early_spatial_null_q95,early_spatial_null_p,monotonic_trend_rho,monotonic_trend_p,n_scores
M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,RSC,1,LtoR,31,27,unresolved_nonmonotonic_or_weak,False,-0.08821120773084415,0.3634386726453397,1.0000000000004028,13.43603049441567,0.4361348798745608,-205.5902904219729,-222.50789861391098,-16.917608191938086,0.0969983424504696,0.24515734483409474,0.14815900238362514,0.05140704653329701,0.004975124378109453,0.04904662473844007,0.004975124378109453,0.6446529080675423,0.004975124378109453,40
M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,RSC,1,RtoL,31,27,unresolved_nonmonotonic_or_weak,False,-0.12809127659582276,0.588825312933459,1.0000000000004259,21.17023105134088,0.43883064405896366,-184.48350369213767,-201.59280516289294,-17.10930147075527,0.16242774608799826,0.3385346407546534,0.17610689466665513,0.07849196724364961,0.004975124378109453,0.06911765641437986,0.004975124378109453,0.6318949343339587,0.004975124378109453,40
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,67,28,present_from_first_observed_traversals,False,0.11296605408731059,0.3611711628779839,1.7792078199946513,0.5000000000131062,0.43282326549235417,-315.10842844517265,-341.999319164753,-26.89089071958034,0.38162280780550273,0.4556796192127096,0.07405681140720688,0.20379587612663877,0.004975124378109453,0.12040064524960714,0.004975124378109453,-0.19868344150850537,0.9601990049751243,58
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,67,28,unresolved_nonmonotonic_or_weak,False,0.030502171615766533,0.5373435551573873,1.000000000000274,7.594973560196489,0.702408854112017,-281.1096937998148,-345.40770803461896,-64.29801423480416,0.35763921255165554,0.5485878497812939,0.1909486372296384,0.11955968811005044,0.004975124378109453,0.19920911307488173,0.009950248756218905,0.6158602233227722,0.004975124378109453,58
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,28,28,present_from_first_observed_traversals,False,0.11720225253010778,0.05610465077437913,23.259639762099727,3.347613756822609,0.13569418332809646,-315.5016182360771,-317.9596780988588,-2.458059862781681,0.11156560337293915,0.10549524066533573,-0.006070362707603416,0.05640700902570167,0.004975124378109453,0.06011108397088515,0.004975124378109453,0.2520225168414901,0.029850746268656716,58
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,RtoL,28,28,present_from_first_observed_traversals,False,0.2780465280935672,0.059144654409808435,34.42850073201134,0.5000043068050564,0.1605339423422404,-304.1227669999574,-308.2721426240788,-4.149375624121433,0.2816201528909678,0.3098878206861726,0.028267667795204787,0.12059155421157322,0.004975124378109453,0.12427048977988858,0.004975124378109453,0.34442769694546127,0.004975124378109453,58
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,RSC,1,LtoR,36,28,present_from_first_observed_traversals,False,-0.06067972832774797,0.2740359417258644,1.0000000000010552,7.269129314875023,0.31652831662475134,-314.1387318700612,-330.2117949170785,-16.073063047017342,0.09745215291460696,0.11229036864836676,0.014838215733759805,0.05391774695975435,0.004975124378109453,0.05603670684332132,0.009950248756218905,0.48205112430403896,0.004975124378109453,58
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,RSC,1,RtoL,36,28,present_from_first_observed_traversals,False,0.08280165769497974,0.11020972010724832,2.87411768453713,2.433010750447942,0.11931216648775278,-354.9963782642612,-356.36539703849115,-1.3690187742299713,0.14195965581709635,0.2038478264592274,0.061888170642131035,0.08774314867707217,0.004975124378109453,0.04195643777076539,0.004975124378109453,0.17622812144329267,0.07960199004975124,58
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,CA1,1,LtoR,63,7,unresolved_nonmonotonic_or_weak,False,-0.002349164659545117,0.0897947002948853,2.391547415588371,0.500000058963235,0.12904181672813853,-217.07399278216087,-216.04780006106807,1.026192721092798,0.03898116583983986,0.11634380327311215,0.07736263743327229,0.1483752982021416,0.2537313432835821,0.15920610144497527,0.3333333333333333,0.1940797940797941,0.08955223880597014,36
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,CA1,1,RtoL,63,7,unresolved_nonmonotonic_or_weak,False,0.11866837121211707,0.06567604395766931,28.103853755757676,0.5000000000003159,0.26655210239505045,-208.18990540086912,-213.03986047832674,-4.849955077457622,0.09190075547160355,0.1865478048182794,0.09464704934667585,0.14303675923049747,0.13930348258706468,0.15937091328854824,0.11940298507462686,0.5229691876750702,0.004975124378109453,35
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,CA3,1,LtoR,18,7,detectable_transition,True,0.07714874160726842,0.1290901285767121,12.022271642946171,0.5000000000000003,0.2599051201185014,-154.1725498419027,-159.00771769998815,-4.835167858085441,0.036813533877444786,0.19295770383426786,0.15614416995682306,0.08553985406903881,0.2835820895522388,0.10551676270851384,0.30845771144278605,0.4193050193050194,0.004975124378109453,36
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,CA3,1,RtoL,18,7,unresolved_nonmonotonic_or_weak,False,0.0871774161371852,0.09626144486781765,23.378128746504455,0.5000000000006241,0.19081352760243508,-158.14289662838,-159.55330281628142,-1.4104061879014296,0.04858470283378733,0.15023198325872392,0.10164728042493659,0.20801444363222726,0.15422885572139303,0.16649429410882213,0.3034825870646766,0.27563025210084036,0.04477611940298507,35
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,RSC,1,LtoR,7,7,present_from_first_observed_traversals,False,0.029433321422202348,0.0703780854594773,18.727410256894434,0.5000000000882058,0.14347064041273128,-171.15014354925782,-170.72534414606787,0.4247994031899509,0.104160767706857,0.06222237010048075,-0.04193839760637626,0.10264544392610903,0.04975124378109453,0.07564694683104038,0.029850746268656716,0.24916344916344915,0.08955223880597014,36
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,RSC,1,RtoL,7,7,unresolved_nonmonotonic_or_weak,False,0.05794939990199803,0.14058341580379946,6.880464310698713,0.5000000579613082,0.19243890636484717,-147.80797192140335,-149.28875183621847,-1.4807799148151162,0.06576871813198348,0.20338537331023138,0.1376166551782479,0.09876829549058097,0.21393034825870647,0.08088563819562523,0.0945273631840796,0.2949579831932773,0.029850746268656716,35
M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,CA1,1,LtoR,173,37,unresolved_nonmonotonic_or_weak,False,-0.15097661493055978,0.452260664712184,1.000000000000007,11.04703798908802,0.7897065492361148,-279.89232669621487,-358.0918990080462,-78.19957231183133,0.07804112052650483,0.29818482504799493,0.2201437045214901,0.05213106044562927,0.009950248756218905,0.047680873371839225,0.004975124378109453,0.8602630074328187,0.004975124378109453,54
M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,CA1,1,RtoL,173,37,detectable_transition,True,0.05976880211658213,0.16922915621373372,10.605576577899884,6.484496408793225,0.7061619084537378,-317.22007360611,-377.3552977138571,-60.13522410774709,0.09337291936291528,0.21107244711703724,0.11769952775412196,0.05165560557112433,0.004975124378109453,0.05034725768843179,0.004975124378109453,0.6825614636935391,0.004975124378109453,54
M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,CA3,1,LtoR,37,37,unresolved_nonmonotonic_or_weak,False,-0.14245582316277952,0.33212302740532484,1.0000000000039377,13.341003372254358,0.5315725926334367,-292.5163635668056,-327.46856692334427,-34.95220335653869,0.02481415236471269,0.18100659157738033,0.15619243921266765,0.04513736467063262,0.2885572139303483,0.035075415290563725,0.13432835820895522,0.6762340384981894,0.004975124378109453,54
M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,CA3,1,RtoL,37,37,detectable_transition,True,0.11207302918180095,0.20518466928237364,29.59025569977043,3.2167529961335712,0.7511095359408391,-243.574311739913,-312.67440040464214,-69.10008866472913,0.08712856388784565,0.28158308841567325,0.1944545245278276,0.07132925500635198,0.004975124378109453,0.0456963416567689,0.004975124378109453,0.8240518391461785,0.004975124378109453,54
M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,RSC,1,LtoR,54,37,unresolved_nonmonotonic_or_weak,False,0.02926672048973766,0.06037579768505668,22.035617297862828,0.5000000000239013,0.38624109783348326,-329.0534739512201,-349.41374110445634,-20.360267153236236,0.03128698098302798,0.08939970968519247,0.05811272870216449,0.04395470715273539,0.14427860696517414,0.025197406043378386,0.024875621890547265,0.5281113016962072,0.004975124378109453,54
M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,RSC,1,RtoL,54,37,unresolved_nonmonotonic_or_weak,False,-0.041458897986566476,0.14442444830154733,1.0000000034622953,8.916942844476207,0.18121361191801755,-325.5715855746148,-330.3679162509275,-4.796330676312721,0.031914201226160364,0.09645561641147016,0.06454141518530979,0.047590693860554874,0.2537313432835821,0.02880927862790393,0.04975124378109453,0.38745950066704776,0.004975124378109453,54
M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,156,31,present_from_first_observed_traversals,False,0.13732731081936864,0.20452275363936875,1.0000008843252086,6.636863720759674,0.2563871629271244,-281.08723658261783,-289.6027398163579,-8.515503233740048,0.2572676488913698,0.2905576602749699,0.03329001138360005,0.08022598870645353,0.004975124378109453,0.12041362944572301,0.004975124378109453,0.3143877551020408,0.009950248756218905,49
M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,156,31,present_from_first_observed_traversals,False,0.1645954047949706,0.10925149798994045,1.0000000000000007,4.257781687961598,0.1726947535779726,-334.21525568106017,-337.5047516891912,-3.2894960081310387,0.2358668176844899,0.26752042110667623,0.031653603422186344,0.08036249281300435,0.004975124378109453,0.10021956963514712,0.004975124378109453,0.24908163265306119,0.03980099502487562,49
M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,31,31,present_from_first_observed_traversals,False,0.18123212448391915,3.4189506646864105e-11,48.99999986944176,29.999999999999112,-3.600120201951995e-11,-292.3751117995832,-286.3751117978191,6.000000001764079,0.2113174575005019,0.1456562731498503,-0.0656611843506516,0.0893514840132753,0.004975124378109453,0.07612200905597467,0.004975124378109453,-0.2546938775510204,0.9651741293532339,49
M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,RtoL,31,31,present_from_first_observed_traversals,False,0.2403329778901755,0.12564688489253287,3.661058971257866,0.5000000000000001,0.3246926192530385,-292.7743892345142,-306.0111675655714,-13.236778331057167,0.2921128944322994,0.34658998294885945,0.05447708851656008,0.09495894634779552,0.004975124378109453,0.09042766507757223,0.004975124378109453,0.11551020408163264,0.21890547263681592,49
M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,RSC,1,LtoR,60,31,present_from_first_observed_traversals,False,0.0901036065483973,0.03228455459641226,18.15536571621014,0.5000000000240505,0.13421749328612997,-310.1752932024403,-311.2372491006993,-1.0619558982589865,0.06363183240413472,0.09869307215480629,0.03506123975067156,0.04883020459287793,0.014925373134328358,0.05244619194289966,0.03482587064676617,0.2287755102040816,0.06467661691542288,49
M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,RSC,1,RtoL,60,31,present_from_first_observed_traversals,False,-0.027974244609920814,0.15587748093572165,1.0000000000000113,0.5000000000020554,0.09460357091733584,-322.0375202300544,-320.9072572425373,1.130262987517085,0.1000654479989433,0.09222411143755696,-0.007841336561386344,0.05403432636033175,0.004975124378109453,0.05843997412027295,0.004975124378109453,0.0323469387755102,0.4129353233830846,49
M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,CA1,1,LtoR,91,39,detectable_transition,True,0.15638443962163795,0.34892476508850034,22.585210338029015,5.956298172120605,0.9163260217389096,-176.45348377791723,-277.12905521667994,-100.67557143876272,0.15913034732490847,0.47231030897209647,0.313179961647188,0.08069133830555009,0.004975124378109453,0.07949748263463671,0.004975124378109453,0.9436726064633041,0.004975124378109453,43
M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,CA1,1,RtoL,91,39,detectable_transition,True,-0.14912830356992227,0.8876202109162278,11.956722924600731,16.23766892419956,0.8985533528508399,-161.60421510074502,-256.28599465294917,-94.68177955220415,0.18496700005647843,0.6184772661656301,0.4335102661091517,0.08386714906438236,0.004975124378109453,0.08147965183927533,0.004975124378109453,0.9450317124735728,0.004975124378109453,44
M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,CA3,1,LtoR,39,39,detectable_transition,True,0.07473164027870871,0.32254451247380583,23.63301642908782,3.8336545140910268,0.769585448408877,-162.81352315247858,-219.93215650338806,-57.11863335090948,0.060361671745462885,0.40421610126699925,0.3438544295215364,0.09232344290370696,0.263681592039801,0.05784613095308449,0.03980099502487562,0.8600120809423134,0.004975124378109453,43
M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,CA3,1,RtoL,39,39,unresolved_nonmonotonic_or_weak,False,-0.2152140368046703,0.6186623724042706,1.0000000000000002,6.048802438568948,0.7195294077563761,-199.51278310173416,-249.44938470181,-49.936601600075846,0.1341764266693952,0.42772049605930473,0.2935440693899095,0.07325710667349998,0.009950248756218905,0.12087710760776588,0.024875621890547265,0.7398167723749118,0.004975124378109453,44
M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,RSC,1,LtoR,61,39,unresolved_nonmonotonic_or_weak,False,-0.36115360302628696,0.883809979844297,1.0000000000000009,22.013309514760547,0.7930441662417136,-187.30025610116962,-249.03600059581657,-61.73574449464695,0.1016376060740762,0.40124615431104543,0.29960854823696925,0.05771331681229032,0.009950248756218905,0.04131314499227124,0.004975124378109453,0.8870431893687708,0.004975124378109453,43
M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,RSC,1,RtoL,61,39,unresolved_nonmonotonic_or_weak,False,-0.26612183100367515,0.9628705369159513,1.0000000000016798,25.144094178317594,0.6465816575799093,-181.28624533897522,-221.0507693189507,-39.76452397997548,0.23348024683367985,0.5751700059794876,0.3416897591458078,0.08258282355765674,0.004975124378109453,0.06337812245842873,0.004975124378109453,0.8121212121212121,0.004975124378109453,44
M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,CA1,1,LtoR,88,42,detectable_transition,True,0.14270621382670187,0.20715221982977794,28.062089858404573,2.2909371846991875,0.6739667223604955,-190.89981099123526,-233.09231143081672,-42.192500439581465,0.12129582894729252,0.31808935776991804,0.19679352882262552,0.0688030213840378,0.004975124378109453,0.06668222858926748,0.004975124378109453,0.7733313198429477,0.004975124378109453,43
M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,CA1,1,RtoL,88,42,unresolved_nonmonotonic_or_weak,False,0.00011486947801420007,0.9266660662942355,45.99999999999637,24.883405405292304,0.6237718891758137,-188.26683438627046,-227.23457791012277,-38.967743523852306,0.10955399077730639,0.41730483753334735,0.307750846756041,0.0625200029855373,0.004975124378109453,0.06149126979994053,0.009950248756218905,0.7592352759790316,0.004975124378109453,46
M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,CA3,1,LtoR,42,42,detectable_transition,True,0.0024343323284642063,0.30435449684597343,8.487304945739822,2.5093232937252647,0.6837059234227068,-184.41732024923473,-227.91388392047867,-43.49656367124393,0.025359005196958457,0.33283806939595195,0.3074790641989935,0.07570181681906966,0.7562189054726368,0.03997439536836423,0.1791044776119403,0.7351253397765025,0.004975124378109453,43
M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,CA3,1,RtoL,42,42,detectable_transition,True,0.040579850545614284,0.22726155244065332,22.60248442718903,3.3009623414851426,0.7500861774298917,-200.4786915332186,-258.26409152543204,-57.78539999221343,0.05584770447657489,0.241164142397142,0.18531643792056712,0.05002112310838414,0.03980099502487562,0.08155778554997065,0.208955223880597,0.8121492445266728,0.004975124378109453,46
M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,RSC,1,LtoR,51,42,present_from_first_observed_traversals,False,0.17032495282603047,0.0974794174040198,27.16481188161973,1.4918561931708174,0.5082708196047726,-238.13509213545666,-262.65766003232136,-24.5225678968647,0.15590945272817364,0.24690216376437663,0.09099271103620299,0.05979338529082641,0.004975124378109453,0.03493132124809962,0.004975124378109453,0.621111446692842,0.004975124378109453,43
M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,RSC,1,RtoL,51,42,unresolved_nonmonotonic_or_weak,False,-0.12979411991552453,0.4529692735311458,1.0000000000000409,13.800580234453733,0.5268186566162119,-222.528478953541,-250.9492013643291,-28.420722410788102,0.11505443061358016,0.2853458260337053,0.1702913954201251,0.05387912330592876,0.004975124378109453,0.03164183320613271,0.004975124378109453,0.7333333333333333,0.004975124378109453,46
M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,CA1,1,LtoR,133,51,detectable_transition,True,0.07819656707119546,0.27006542139723533,23.54701154216413,8.672710842348126,0.7428981658075089,-203.5859938212986,-254.63388110548703,-51.04788728418845,0.10778976213001398,0.30992991324203417,0.2021401511120202,0.0865916155719669,0.01990049751243781,0.05923473184468875,0.004975124378109453,0.8716473543472977,0.004975124378109453,42
M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,CA1,1,RtoL,133,51,detectable_transition,True,0.09223000811445344,0.2905350990030125,23.001942519373525,7.712177052850756,0.6961374772671003,-188.51549092396374,-232.5450470479548,-44.02955612399106,0.10690366889045037,0.3335214214218928,0.2266177525314424,0.067398360106688,0.009950248756218905,0.06375823790040021,0.004975124378109453,0.8165464711125516,0.004975124378109453,42
M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,CA3,1,LtoR,51,51,unresolved_nonmonotonic_or_weak,False,-0.10669898016612321,0.5196974358560058,1.0000000000067262,12.867014488252197,0.7032915681759376,-203.87819366996987,-248.90841767291323,-45.030224002943356,0.16665643337411098,0.38002758744017306,0.21337115406606208,0.05606972568386781,0.004975124378109453,0.07048583210671948,0.004975124378109453,0.8189773924317317,0.004975124378109453,42
M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,CA3,1,RtoL,51,51,detectable_transition,True,0.1023750633733886,0.2341086033241794,19.785522221696958,8.082325715490558,0.7310034049222558,-211.11303772230735,-260.2614131231937,-49.14837540088632,0.1264067674584407,0.3217284877672421,0.1953217203088014,0.08430493946490474,0.004975124378109453,0.05233227551724508,0.004975124378109453,0.8711611700834617,0.004975124378109453,42
M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,RSC,1,LtoR,70,51,present_from_first_observed_traversals,False,0.125120147712657,0.09460971666629561,5.882157056309028,0.5000000000033402,0.31015015144740987,-243.69539047336988,-253.28920573969327,-9.59381526632339,0.12418378640610243,0.21403350711842153,0.0898497207123191,0.06564083722883744,0.004975124378109453,0.03124637042028516,0.004975124378109453,0.24317316262863628,0.08955223880597014,42
M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,RSC,1,RtoL,70,51,present_from_first_observed_traversals,False,0.2189277005719993,0.07787508917726865,22.870033223694435,4.573686440798405,0.21949427320090464,-230.60754337269697,-235.01569784438564,-4.408154471688675,0.1958130854437739,0.2765734215982753,0.0807603361545014,0.06816208286662953,0.004975124378109453,0.04920682985930082,0.004975124378109453,0.5455797747346244,0.004975124378109453,42
M05,sub-M05_ses-20240729T100000_behavior+ecephys.nwb,CA1,1,LtoR,72,72,present_from_first_observed_traversals,False,0.14792999483642108,0.09334677652303033,21.41045017259856,1.102119809770996,0.525162878393906,-272.55987160374326,-303.05425994979436,-30.494388346051096,0.16242774741632654,0.23617084773836297,0.07374310032203643,0.07409280756638557,0.004975124378109453,0.03916430663991658,0.004975124378109453,0.6197959183673468,0.004975124378109453,49
M05,sub-M05_ses-20240729T100000_behavior+ecephys.nwb,CA1,1,RtoL,72,72,present_from_first_observed_traversals,False,-0.014477193037103072,0.2559212868995036,1.0000000000000002,9.50890929535132,0.41840442283128976,-283.4023663288712,-303.9593842407237,-20.557017911852483,0.13206729835351258,0.1918886595549913,0.05982136120147871,0.115340718893146,0.06467661691542288,0.03785607432366048,0.004975124378109453,0.5407142857142857,0.004975124378109453,49
M05,sub-M05_ses-20240729T100000_behavior+ecephys.nwb,CA3,1,LtoR,128,72,present_from_first_observed_traversals,False,0.11171026615472257,0.06553131949424251,27.818293260270107,2.886971293755251,0.4538170848201829,-308.30214234807084,-331.9374084908941,-23.63526614282324,0.10157914286637644,0.1731957159868855,0.07161657312050905,0.05088030446302103,0.004975124378109453,0.03531734036755414,0.004975124378109453,0.6454081632653059,0.004975124378109453,49
M05,sub-M05_ses-20240729T100000_behavior+ecephys.nwb,CA3,1,RtoL,128,72,present_from_first_observed_traversals,False,0.05369826085238412,0.09368036170253023,1.0000000000005558,6.17479444556451,0.10438477352968778,-322.74215663687085,-322.1441318930706,0.598024743800238,0.11399756241072263,0.11714915779742548,0.0031515953867028434,0.0709071195644206,0.009950248756218905,0.035936462227345034,0.004975124378109453,0.1911224489795918,0.07462686567164178,49
M05,sub-M05_ses-20240729T100000_behavior+ecephys.nwb,RSC,1,LtoR,100,72,present_from_first_observed_traversals,False,0.12717384353411534,0.025673390380711553,30.3693090673636,0.5000042985586478,0.04734449584966671,-279.9251940872339,-276.3017884786824,3.6234056085514794,0.1798612932010754,0.15196595442865862,-0.02789533877241679,0.08442217398033539,0.004975124378109453,0.02968982941845213,0.004975124378109453,0.29795918367346935,0.009950248756218905,49
M05,sub-M05_ses-20240729T100000_behavior+ecephys.nwb,RSC,1,RtoL,100,72,unresolved_nonmonotonic_or_weak,False,0.0463232766742305,0.08946392764802566,2.222455758415477,0.5000000000000001,0.0664166367789204,-300.23170668785133,-297.59923257952414,2.6324741083271874,0.13643165758411951,0.08742726547321497,-0.04900439211090454,0.14444238157162156,0.05970149253731343,0.042719980740231,0.004975124378109453,0.16989795918367348,0.10945273631840796,49
M05,sub-M05_ses-20240730T100000_behavior+ecephys.nwb,CA1,1,LtoR,44,44,detectable_transition,True,0.018487474265780783,0.2700149018452132,9.52718697015539,3.80108229473253,0.6766350899870772,-177.3991815546805,-215.42916135709098,-38.02997980241048,0.07089394781863026,0.27581103371201476,0.2049170858933845,0.03963350624651214,0.004975124378109453,0.045924514312832614,0.004975124378109453,0.7265182186234818,0.004975124378109453,39
M05,sub-M05_ses-20240730T100000_behavior+ecephys.nwb,CA1,1,RtoL,44,44,detectable_transition,True,-0.09327164113400115,0.36723767430994453,3.975950644766064,7.679505921533467,0.6703996007631114,-190.01437927879587,-226.18960152627812,-36.17522224748225,0.06744362631191395,0.2646093900555401,0.19716576374362613,0.06344747693928691,0.03980099502487562,0.04522934340519773,0.004975124378109453,0.7500820658715396,0.004975124378109453,38
