subject,file,region,block,direction,n_cells_available,n_cells_equalized,fit_status,midpoint_usable,low,amplitude,midpoint,scale,r_squared,constant_aic,sigmoid_aic,delta_aic_sigmoid_minus_constant,early_five_mean,late_five_mean,late_minus_early,early_identity_null_q95,early_identity_null_p,early_spatial_null_q95,early_spatial_null_p,monotonic_trend_rho,monotonic_trend_p,n_scores
M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,RSC,1,LtoR,31,27,unresolved_nonmonotonic_or_weak,False,-0.07407912295085155,0.3279272131004774,1.0000000000051104,11.894406495541551,0.36554841916591485,-204.08734036751113,-216.28711258677876,-12.19977221926763,0.09584548665065265,0.2326657227266129,0.13682023607596025,0.05262916631883639,0.004975124378109453,0.05136422920723498,0.004975124378109453,0.5641651031894935,0.004975124378109453,40
M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,RSC,1,RtoL,31,27,unresolved_nonmonotonic_or_weak,False,-0.13630218511918007,0.5617812717946424,1.0000000000080789,21.21427084918637,0.4893167839558352,-192.70367935087063,-213.5839117699758,-20.88023241910517,0.14300786560976686,0.3265202464974602,0.18351238088769334,0.07762698808073845,0.004975124378109453,0.05264692282779995,0.004975124378109453,0.6953095684803003,0.004975124378109453,40
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,67,28,present_from_first_observed_traversals,False,0.09709692276644856,0.3513912620511265,1.6527733028404863,0.5000000000000008,0.42030015694539313,-324.4608926306191,-350.0850922701967,-25.62419963957757,0.3673462287545384,0.44607023482342034,0.07872400606888197,0.20242024775435344,0.004975124378109453,0.11553611111527186,0.004975124378109453,-0.15106585868528716,0.8955223880597015,58
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,67,28,unresolved_nonmonotonic_or_weak,False,0.022907588800414682,0.5182132986341644,1.0000000000000018,7.638369469101999,0.6991227823028925,-284.8982139547282,-348.5592886554038,-63.66107470067561,0.3380385007220483,0.5337166710272351,0.1956781703051868,0.10715542139542196,0.004975124378109453,0.19432271167678886,0.009950248756218905,0.6485280999107941,0.004975124378109453,58
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,28,28,present_from_first_observed_traversals,False,0.08200820257588996,0.049918185767324146,25.277885383170073,0.5000000000000001,0.12883785748004295,-310.5681818077802,-312.56795724526876,-1.9997754374885517,0.08294760625285945,0.06498806113131583,-0.017959545121543616,0.058701278378035744,0.004975124378109453,0.07054040656321851,0.024875621890547265,0.22852133255406196,0.04477611940298507,58
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,RtoL,28,28,present_from_first_observed_traversals,False,0.2478032881619781,0.04926218744361765,31.04396971974899,0.5000002812178366,0.12219174555321433,-307.9189110642569,-309.47788276044537,-1.5589716961884506,0.2605981952892019,0.2961063771287756,0.03550818183957366,0.11633500922694467,0.004975124378109453,0.11272720927627311,0.004975124378109453,0.26118920914208377,0.014925373134328358,58
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,RSC,1,LtoR,36,28,present_from_first_observed_traversals,False,-0.18111167286369076,0.32958232640105045,1.0000000000000002,1.565292056851796,0.2559067155063762,-335.0125786984239,-346.15673313666554,-11.144154438241628,0.07057795567143824,0.08043819909371237,0.009860243422274137,0.045180403092313026,0.004975124378109453,0.0522925921106203,0.029850746268656716,0.3022239995078286,0.01990049751243781,58
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,RSC,1,RtoL,36,28,present_from_first_observed_traversals,False,0.04614493057648251,0.11293143437648046,1.0000000000019038,2.2100042233471524,0.06557532405652877,-367.98794990513943,-365.9217569229028,2.0661929822366574,0.12780228875452443,0.1827603824975726,0.054958093743048164,0.08405888506943136,0.004975124378109453,0.043550829361759004,0.004975124378109453,0.1486665231166754,0.13930348258706468,58
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,CA1,1,LtoR,63,7,unresolved_nonmonotonic_or_weak,False,-0.06536672043802497,0.20165303955667674,1.0000000000000095,17.344630253288194,0.19963031173942203,-210.55505140964414,-212.57158712787307,-2.016535718228937,0.01915630633375768,0.12749123146062605,0.10833492512686838,0.12914733346728585,0.42786069651741293,0.13522323543463402,0.472636815920398,0.436036036036036,0.014925373134328358,36
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,CA1,1,RtoL,63,7,unresolved_nonmonotonic_or_weak,False,0.10659298711840326,0.08190466512089045,27.546235771272993,0.5000000000000001,0.4289003417574824,-207.3713649350781,-220.97806924566953,-13.606704310591425,0.09255685561987162,0.1880355574747166,0.09547870185484497,0.1383024637964038,0.14427860696517414,0.1665255331561315,0.12437810945273632,0.6053221288515406,0.004975124378109453,35
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,CA3,1,LtoR,18,7,unresolved_nonmonotonic_or_weak,False,-0.12389285269732948,0.29451146365160796,1.0000000000000326,4.810466493927701,0.12108975646414233,-151.79092090087275,-150.43753084792075,1.353390052951994,0.04255018956966918,0.16986178514480516,0.12731159557513597,0.07817803606146666,0.22885572139303484,0.1097951659381988,0.25870646766169153,0.3256113256113256,0.01990049751243781,36
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,CA3,1,RtoL,18,7,unresolved_nonmonotonic_or_weak,False,0.091185318823508,0.06671401732593317,24.378250488592737,0.5000000029736332,0.13249774611555265,-172.66371910628862,-171.63852002222686,1.025199084061768,0.07353240295044614,0.14705918906753843,0.07352678611709229,0.18634066040834835,0.1044776119402985,0.16799857153343084,0.1890547263681592,0.22408963585434172,0.08955223880597014,35
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,RSC,1,LtoR,7,7,unresolved_nonmonotonic_or_weak,False,0.025618038729000567,0.058042136873219664,18.283638745658696,1.0603051174677456,0.08208239339908385,-167.37813691195598,-164.46145215167482,2.916684760281157,0.06597327141139224,0.03874641492240311,-0.027226856488989128,0.08918008949106436,0.19900497512437812,0.07268989344025563,0.0845771144278607,0.11016731016731017,0.3333333333333333,36
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,RSC,1,RtoL,7,7,detectable_transition,True,0.054069165062066694,0.14697020439475345,6.646245117699308,0.5493571477874628,0.2349595026770761,-153.19119761673318,-156.56512542752355,-3.373927810790377,0.05229889090183522,0.1829016740989465,0.13060278319711127,0.10307914193880525,0.34328358208955223,0.09994726139290538,0.22885572139303484,0.26134453781512607,0.04975124378109453,35
M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,CA1,1,LtoR,173,37,unresolved_nonmonotonic_or_weak,False,-0.12143685877353735,0.40584016111323273,1.0000000000000002,14.56931026130443,0.7562608284531914,-291.0685388711483,-361.2979949749218,-70.22945610377349,0.07580353611347179,0.27842510748882005,0.20262157137534825,0.05462164640407087,0.01990049751243781,0.04489494553317399,0.004975124378109453,0.8928149418715455,0.004975124378109453,54
M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,CA1,1,RtoL,173,37,detectable_transition,True,0.040975393718366074,0.1596184369015255,10.938001047533366,9.005057583505245,0.6897280337963093,-332.3022715108523,-389.4987985229851,-57.19652701213283,0.08197922064192066,0.197797190353621,0.11581796971170034,0.05318098698700417,0.004975124378109453,0.04821873272104179,0.009950248756218905,0.7828854583571564,0.004975124378109453,54
M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,CA3,1,LtoR,37,37,unresolved_nonmonotonic_or_weak,False,-0.1129821654894141,0.28120625744089744,1.0000000163057194,15.77951817449779,0.4794832048578447,-307.6443435153299,-336.90273221800794,-29.25838870267802,0.030780883018038236,0.17423799604897092,0.14345711303093267,0.04715863408373828,0.20398009950248755,0.035807740565179255,0.07462686567164178,0.663655422145988,0.004975124378109453,54
M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,CA3,1,RtoL,37,37,detectable_transition,True,0.10039728720483013,0.18732765096816825,29.132379793958275,3.151697264714129,0.7374368534608311,-251.90924301193027,-318.1214810642473,-66.21223805231702,0.0810752323374077,0.26237021540272715,0.18129498306531944,0.06729410901313489,0.029850746268656716,0.050766308835285316,0.009950248756218905,0.8258814560701353,0.004975124378109453,54
M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,RSC,1,LtoR,54,37,unresolved_nonmonotonic_or_weak,False,0.019999328434574613,0.06188420247741535,27.742222688469564,3.393280505932017,0.36944818168208804,-335.22416586912163,-354.12680267680474,-18.90263680768311,0.03128975650175054,0.08136791009160341,0.05007815358985287,0.04169665468732031,0.10945273631840796,0.02706586545159521,0.03980099502487562,0.5329140461215932,0.004975124378109453,54
M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,RSC,1,RtoL,54,37,unresolved_nonmonotonic_or_weak,False,-0.016617438119620357,0.0875764451091873,1.0000000321439029,8.272109479419534,0.09496685798808568,-345.9100072751191,-345.2983278821547,0.6116793929643904,0.026893797835733,0.06528107902321176,0.03838728118747876,0.04640547253658981,0.3034825870646766,0.029665707431812884,0.06965174129353234,0.28606822946445587,0.03980099502487562,54
M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,156,31,present_from_first_observed_traversals,False,0.09088391182954737,0.23270455659438352,1.0000000000000036,6.424724593949741,0.32978980777792277,-281.4322986399749,-295.0403295470338,-13.608030907058946,0.22951464793121906,0.28517640967446023,0.05566176174324117,0.07344355816764382,0.004975124378109453,0.11519975669702467,0.004975124378109453,0.3777551020408163,0.004975124378109453,49
M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,156,31,present_from_first_observed_traversals,False,0.1884050418466715,0.05296199018457417,4.930134742698275,6.756658703482177,0.11308192553514362,-342.8549779071158,-342.73510841545925,0.11986949165657279,0.21329874202390534,0.2521595145267491,0.03886077250284378,0.0776353272349245,0.004975124378109453,0.08981872902713198,0.004975124378109453,0.2598979591836735,0.04477611940298507,49
M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,31,31,present_from_first_observed_traversals,False,0.1674146963413865,2.8600536829188786e-09,48.999998432313745,29.99999999986702,-6.631850624216895e-10,-296.7485158731093,-290.7485158406132,6.000000032496075,0.17572997950540098,0.1621652899780599,-0.013564689527341078,0.08313861929364524,0.004975124378109453,0.06486471036671335,0.004975124378109453,-0.023265306122448978,0.5472636815920398,49
M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,RtoL,31,31,present_from_first_observed_traversals,False,0.23544864986900274,0.11473705493663189,3.9842467435532933,0.5000000122691319,0.338878070401714,-298.5347729029344,-312.81180559983625,-14.27703269690187,0.2703770227555512,0.3459865761848359,0.07560955342928471,0.09063013730993633,0.004975124378109453,0.08521405623402686,0.004975124378109453,0.16642857142857143,0.10945273631840796,49
