row_id,subject,file,block,direction,source,target,anatomical_direction,lag_same_direction_traversals,n_traversals_modeled,reduced_loocv_mse,full_loocv_mse,delta_mse_source_added,curve_circular_shift_p,n_unique_circular_shifts
28,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,0,19,1.5606359111371602,1.614282341877031,-0.05364643073987074,0.3333333333333333,17
29,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,1,19,1.5606359111371602,1.553106638896154,0.00752927224100608,0.2222222222222222,17
30,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,0,19,1.2219388177546675,1.3140414414854518,-0.09210262373078426,0.5555555555555556,17
31,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,1,19,1.2219388177546675,1.29520563608624,-0.07326681833157256,0.2777777777777778,17
32,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,0,19,2.5925228002788514,3.197722234520947,-0.6051994342420954,0.9444444444444444,17
33,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,1,19,2.5925228002788514,2.2536485195719287,0.3388742807069227,0.1111111111111111,17
34,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,0,19,1.7221925203876787,2.1384909715891713,-0.41629845120149267,1.0,17
35,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,1,19,1.7221925203876787,1.8246234300330102,-0.10243090964533152,0.4444444444444444,17
36,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,0,19,0.5553766413264337,0.6390490222027013,-0.0836723808762676,0.8888888888888888,17
37,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,1,19,0.5553766413264337,0.5507177804442304,0.004658860882203353,0.3333333333333333,17
