row_id,subject,file,block,direction,source,target,anatomical_direction,lag_same_direction_traversals,n_traversals_modeled,reduced_loocv_mse,full_loocv_mse,delta_mse_source_added,curve_circular_shift_p,n_unique_circular_shifts
0,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,0,34,0.6392722533025872,0.6787880943031251,-0.039515841000537955,0.8181818181818182,32
1,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,1,34,0.6392722533025872,0.6751402595486445,-0.03586800624605735,0.7272727272727273,32
2,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,0,34,1.4618882516887823,1.5553045443279603,-0.09341629263917794,0.7272727272727273,32
3,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,1,34,1.4618882516887823,1.704155625650283,-0.24226737396150066,1.0,32
4,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,0,34,1.3328050677459748,1.33471654933187,-0.0019114815858951584,0.15151515151515152,32
5,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,1,34,1.3328050677459748,1.4513632201829485,-0.11855815243697365,0.7272727272727273,32
6,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,0,34,0.6392722533025872,0.6360183561316345,0.003253897170952702,0.2727272727272727,32
7,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,1,34,0.6392722533025872,0.578387807390621,0.06088444591196618,0.06060606060606061,32
8,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,0,35,0.8450002483984,0.7913254397554593,0.05367480864294072,0.08823529411764706,33
9,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,1,35,0.8450002483984,0.8761474900705265,-0.031147241672126458,0.4411764705882353,33
10,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,0,35,1.2483945597466855,1.1495898140349736,0.09880474571171183,0.11764705882352941,33
11,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,1,35,1.2483945597466855,1.3176334814469712,-0.06923892170028578,0.6176470588235294,33
12,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,0,35,0.9397127853990371,0.9437691022513629,-0.00405631685232577,0.29411764705882354,33
13,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,1,35,0.9397127853990371,0.9516017549814417,-0.011888969582404596,0.35294117647058826,33
14,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,0,35,0.8450002483984,0.8590957098758235,-0.014095461477423465,0.35294117647058826,33
15,M01,sub-M01_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,1,35,0.8450002483984,0.8679843501153697,-0.02298410171696963,0.4411764705882353,33
16,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,0,39,1.0555958444695877,1.055978417782155,-0.00038257331256730254,0.21052631578947367,37
17,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,1,39,1.0555958444695877,1.0728366413257298,-0.017240796856142104,0.3684210526315789,37
18,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,0,39,0.6750557190473442,0.6902831773723613,-0.015227458325017151,0.3157894736842105,37
19,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,1,39,0.6750557190473442,0.712151812220653,-0.037096093173308864,0.7368421052631579,37
20,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,0,39,0.5992264417250799,0.6384619205905735,-0.03923547886549361,0.631578947368421,37
21,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,1,39,0.5992264417250799,0.6463616502791604,-0.04713520855408049,0.7631578947368421,37
22,M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,0,39,1.0555958444695877,1.1090077102051399,-0.05341186573555223,0.7894736842105263,37
