subject,file,region,block,direction,n_cells_available,n_cells_equalized,fit_status,midpoint_usable,low,amplitude,midpoint,scale,r_squared,constant_aic,sigmoid_aic,delta_aic_sigmoid_minus_constant,early_five_mean,late_five_mean,late_minus_early,early_identity_null_q95,early_identity_null_p,early_spatial_null_q95,early_spatial_null_p,monotonic_trend_rho,monotonic_trend_p,n_scores
M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,RSC,1,LtoR,31,27,detectable_transition,True,0.09387056631019189,0.20624356041995728,19.32075427549027,6.404332337590668,0.5392049391293211,-190.56604456996462,-215.55812010014532,-24.9920755301807,0.09780526853885818,0.2867649747296977,0.18895970619083952,0.061037677889719304,0.004975124378109453,0.056524433651252065,0.004975124378109453,0.7425891181988745,0.004975124378109453,40
M01,sub-M01_ses-20240313T100000_behavior+ecephys.nwb,RSC,1,RtoL,31,27,unresolved_nonmonotonic_or_weak,False,-0.12116525289358188,0.5873525446453806,1.0000000127799178,16.43380209534064,0.4761820648145697,-176.9759690236217,-196.84041330252995,-19.864444278908252,0.1789277015816349,0.37370776319112964,0.19478006160949474,0.080824641960437,0.004975124378109453,0.06602137173076074,0.004975124378109453,0.6684803001876173,0.004975124378109453,40
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,67,28,unresolved_nonmonotonic_or_weak,False,0.03284689011439831,0.4885442559021744,1.6489611305488134,0.5000000000000003,0.5844930509133343,-305.61259777094114,-350.5514423019326,-44.938844530991446,0.3972794013018238,0.5138515017054222,0.11657210040359833,0.22839756774370704,0.004975124378109453,0.12938584490136334,0.004975124378109453,-0.025500630594604574,0.5572139303482587,58
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,67,28,unresolved_nonmonotonic_or_weak,False,0.02664691252830398,0.6065450035991117,1.0000000000002562,7.7337998911769485,0.7054381745934883,-266.8511424783633,-331.7425916167424,-64.89144913837913,0.38498697160485007,0.6256690583071094,0.24068208670225932,0.13214983688208284,0.004975124378109453,0.18775139768905444,0.009950248756218905,0.686548340459565,0.004975124378109453,58
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,28,28,detectable_transition,True,0.09307165672543231,0.106883740000539,28.792512432333847,2.0944665615039457,0.3602118673718079,-287.6496918342899,-307.5535474461,-19.903855611810116,0.10137327045012276,0.10400530186956154,0.0026320314194387823,0.08411792348984366,0.01990049751243781,0.08158553289023254,0.014925373134328358,0.5121966224737765,0.004975124378109453,58
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,RtoL,28,28,present_from_first_observed_traversals,False,0.32676824588261977,0.07113653807652409,30.80722087351784,0.500000000215088,0.1581693811184628,-280.2127222202491,-284.1989563318535,-3.9862341116044036,0.3218918502284104,0.3580841965404839,0.03619234631207352,0.14567140032020007,0.004975124378109453,0.138616913153794,0.004975124378109453,0.25386815958657605,0.029850746268656716,58
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,RSC,1,LtoR,36,28,present_from_first_observed_traversals,False,-0.06174943066215012,0.29034610902951286,1.0000000000000002,5.59533692175213,0.2753480524075418,-307.3035826246097,-319.98328370235834,-12.679701077748632,0.10582781236485791,0.1351271848963492,0.029299372531491286,0.057643733828030494,0.004975124378109453,0.06571722622641907,0.009950248756218905,0.4388630840690271,0.004975124378109453,58
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,RSC,1,RtoL,36,28,present_from_first_observed_traversals,False,0.07794699157586105,0.1571516960932379,1.0000000000228921,22.294927191140328,0.1364460664401047,-335.1027342494113,-337.6112718471401,-2.5085375977287754,0.14977770958603953,0.22489786587464358,0.07512015628860405,0.08368905625231914,0.004975124378109453,0.04511789379378414,0.004975124378109453,0.3519948322003138,0.009950248756218905,58
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,CA1,1,LtoR,63,7,unresolved_nonmonotonic_or_weak,False,-0.0077470891570655615,0.19860092838087184,11.459014777194337,29.99999946283981,0.085166472490662,-204.08024391367843,-201.28471794034664,2.7955259733317916,0.0730668671806225,0.1321416132442484,0.059074746063625894,0.14611610454924262,0.17412935323383086,0.1594444089368085,0.2537313432835821,0.24298584298584303,0.06965174129353234,36
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,CA1,1,RtoL,63,7,unresolved_nonmonotonic_or_weak,False,0.09302394253905447,0.3417436746451077,34.99999999999988,9.376504591522366,0.5732748197084612,-189.54324051736324,-213.34976827645872,-23.806527759095474,0.10978535088646324,0.24580999066854647,0.13602463978208323,0.14046103010387614,0.09950248756218906,0.15803005831316508,0.13930348258706468,0.7182072829131653,0.004975124378109453,35
